#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2659662	1489671	1489675	4383914	4383921	SARS-CoV-4	SARS-CoV-7b	E	ORF7b	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2659663	1489673	1489675	4383919	4383921	SARS-CoV-6	SARS-CoV-7b	ORF6	ORF7b	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q7TFA1	-	NP_849175	-	-	-	-	-	-
2659664	1489679	1489680	4383924	4383951	SARS-CoV-9b	SARS-CoV-1ab-nsp14ab	ORF9b	nsp14ab	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	P0C6X7	-	NP_828871	-	-	-	-	-	-
2659665	1489679	1489679	4383924	4383924	SARS-CoV-9b	SARS-CoV-9b	ORF9b	ORF9b	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	P59636	-	NP_828859	-	-	-	-	-	-
2659666	-	1489679	4383925	4383924	SARS-CoV-14	SARS-CoV-9b	ORF14	ORF9b	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TLC7	-	-	P59636	-	NP_828859	-	-	-	-	-	-
2659667	-	-	4383925	4383925	SARS-CoV-14	SARS-CoV-14	ORF14	ORF14	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TLC7	-	-	Q7TLC7	-	-	-	-	-	-	-	-
2659668	1489680	1489669	4383939	4383917	SARS-CoV-1ab-nsp1ab	SARS-CoV-3a	nsp1ab	ORF3a	nsp1|sars1ab|orf1ab|SARS-CoV nsp1ab|SARS-CoV nsp1|SARS-CoV sars1ab|orf1ab-nsp1|orf1ab-nsp1ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828860	P59632	-	NP_828852	-	-	-	-	-	-
2659669	1489680	1489680	4383940	4383942	SARS-CoV-1ab-nsp2ab	SARS-CoV-1ab-nsp4ab	nsp2ab	nsp4ab	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	nsp4|sars1ab|orf1ab|SARS-CoV nsp4ab|SARS-CoV nsp4|SARS-CoV sars1ab|orf1ab-nsp4|orf1ab-nsp4ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828851	P0C6X7	-	NP_904322	-	-	-	-	-	-
2659670	1489680	1489679	4383941	4383924	SARS-CoV-1ab-nsp3ab	SARS-CoV-9b	nsp3ab	ORF9b	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P59636	-	NP_828859	-	-	-	-	-	-
2659671	1489680	1489680	4383943	4383945	SARS-CoV-1ab-nsp5ab	SARS-CoV-1ab-nsp7ab	nsp5ab	nsp7ab	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P0C6X7	-	NP_828865	-	-	-	-	-	-
2659672	1489680	1489680	4383943	4383946	SARS-CoV-1ab-nsp5ab	SARS-CoV-1ab-nsp8ab	nsp5ab	nsp8ab	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659673	1489679	1489680	4383924	4383943	SARS-CoV-9b	SARS-CoV-1ab-nsp5ab	ORF9b	nsp5ab	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	P0C6X7	-	NP_828863	-	-	-	-	-	-
2659674	1489680	1489680	4383944	4383946	SARS-CoV-1ab-nsp6ab	SARS-CoV-1ab-nsp8ab	nsp6ab	nsp8ab	nsp6|sars1ab|orf1ab|SARS-CoV nsp6ab|SARS-CoV nsp6|SARS-CoV sars1ab|orf1ab-nsp6|orf1ab-nsp6ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828864	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659675	1489680	1489680	4383945	4383945	SARS-CoV-1ab-nsp7ab	SARS-CoV-1ab-nsp7ab	nsp7ab	nsp7ab	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P0C6X7	-	NP_828865	-	-	-	-	-	-
2659676	1489680	1489679	4383945	4383924	SARS-CoV-1ab-nsp7ab	SARS-CoV-9b	nsp7ab	ORF9b	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P59636	-	NP_828859	-	-	-	-	-	-
2659677	1489680	1489680	4383946	4383946	SARS-CoV-1ab-nsp8ab	SARS-CoV-1ab-nsp8ab	nsp8ab	nsp8ab	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659678	1489680	1489679	4383946	4383924	SARS-CoV-1ab-nsp8ab	SARS-CoV-9b	nsp8ab	ORF9b	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P59636	-	NP_828859	-	-	-	-	-	-
2659679	1489680	1489680	4383947	4383944	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp6ab	nsp9ab	nsp6ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp6|sars1ab|orf1ab|SARS-CoV nsp6ab|SARS-CoV nsp6|SARS-CoV sars1ab|orf1ab-nsp6|orf1ab-nsp6ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828864	-	-	-	-	-	-
2659680	1489680	1489680	4383947	4383945	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp7ab	nsp9ab	nsp7ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828865	-	-	-	-	-	-
2659681	1489680	1489669	4383948	4383917	SARS-CoV-1ab-nsp10ab	SARS-CoV-3a	nsp10ab	ORF3a	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P59632	-	NP_828852	-	-	-	-	-	-
2659682	1489680	1489679	4383948	4383924	SARS-CoV-1ab-nsp10ab	SARS-CoV-9b	nsp10ab	ORF9b	nsp10|sars1ab|orf1ab|SARS-CoV nsp10ab|SARS-CoV nsp10|SARS-CoV sars1ab|orf1ab-nsp10|orf1ab-nsp10ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828868	P59636	-	NP_828859	-	-	-	-	-	-
2659683	1489680	1489680	4383949	4383950	SARS-CoV-1ab-nsp12ab	SARS-CoV-1ab-nsp13ab	nsp12ab	nsp13ab	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P0C6X7	-	NP_828870	-	-	-	-	-	-
2659684	1489680	1489669	4383949	4383917	SARS-CoV-1ab-nsp12ab	SARS-CoV-3a	nsp12ab	ORF3a	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P59632	-	NP_828852	-	-	-	-	-	-
2659685	1489680	1489679	4383949	4383924	SARS-CoV-1ab-nsp12ab	SARS-CoV-9b	nsp12ab	ORF9b	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P59636	-	NP_828859	-	-	-	-	-	-
2659686	1489680	1489680	4383950	4383945	SARS-CoV-1ab-nsp13ab	SARS-CoV-1ab-nsp7ab	nsp13ab	nsp7ab	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P0C6X7	-	NP_828865	-	-	-	-	-	-
2659687	1489680	1489680	4383950	4383949	SARS-CoV-1ab-nsp13ab	SARS-CoV-1ab-nsp12ab	nsp13ab	nsp12ab	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P0C6X7	-	NP_828869	-	-	-	-	-	-
2659688	1489680	1489680	4383950	4383950	SARS-CoV-1ab-nsp13ab	SARS-CoV-1ab-nsp13ab	nsp13ab	nsp13ab	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P0C6X7	-	NP_828870	-	-	-	-	-	-
2659689	1489680	1489679	4383950	4383924	SARS-CoV-1ab-nsp13ab	SARS-CoV-9b	nsp13ab	ORF9b	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P59636	-	NP_828859	-	-	-	-	-	-
2659690	1489680	1489679	4383951	4383924	SARS-CoV-1ab-nsp14ab	SARS-CoV-9b	nsp14ab	ORF9b	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P59636	-	NP_828859	-	-	-	-	-	-
2659691	1489680	1489679	4383952	4383924	SARS-CoV-1ab-nsp15ab	SARS-CoV-9b	nsp15ab	ORF9b	nsp15|sars1ab|orf1ab|SARS-CoV nsp15ab|SARS-CoV nsp15|SARS-CoV sars1ab|orf1ab-nsp15|orf1ab-nsp15ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828872	P59636	-	NP_828859	-	-	-	-	-	-
2659692	1489671	1489680	4383914	4383937	SARS-CoV-4	SARS-CoV-1a-nsp11a	E	nsp11a	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	nsp11|sars1a|orf1a|SARS-CoV nsp11a|SARS-CoV nsp11|SARS-CoV sars1a|orf1a-nsp11|orf1a-nsp11a|pp1a|R1A_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P0C6U8	-	NP_904321	-	-	-	-	-	-
2659693	1489671	1489670	4383914	4383918	SARS-CoV-4	SARS-CoV-3b	E	ORF3b	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P59633	-	NP_828853	-	-	-	-	-	-
2659694	1489671	1489679	4383914	4383924	SARS-CoV-4	SARS-CoV-9b	E	ORF9b	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	P59636	-	NP_828859	-	-	-	-	-	-
2659695	1489669	1489672	4383917	4383913	SARS-CoV-3a	SARS-CoV-5	ORF3a	M	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	ORF5|5|matrix protein|mem|M protein|SARS-CoV M|SARS-CoV Mem|matrix|membrane|VME1_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59632	-	NP_828852	P59596	-	NP_828855	-	-	-	-	-	-
2659696	1489673	1489680	4383919	4383941	SARS-CoV-6	SARS-CoV-1ab-nsp3ab	ORF6	nsp3ab	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	P0C6X7	-	NP_828862	-	-	-	-	-	-
2659697	1489674	1489680	4383920	4383941	SARS-CoV-7a	SARS-CoV-1ab-nsp3ab	ORF7a	nsp3ab	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59635	-	NP_828857	P0C6X7	-	NP_828862	-	-	-	-	-	-
2659698	1489674	1489668	4383920	4383915	SARS-CoV-7a	SARS-CoV-2	ORF7a	S	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P59635	-	NP_828857	P59594	-	NP_828851	-	-	-	-	-	-
2659699	1489676	1489680	4383922	4383946	SARS-CoV-8a	SARS-CoV-1ab-nsp8ab	ORF8a	nsp8ab	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	Q7TFA0	-	NP_849176	P0C6X7	-	NP_828866	-	-	-	-	-	-
